Trial,Metric,K,N,sigma,TruePositive,FalsePositive,FalseNegative,TrueNegative,Accuracy,MisclassificationRate,TruePositiveRate,FalsePositiveRate,Specificity,Precision
542,2,81,21,0.20026957041628454,46,14,14,26,0.72,0.28,0.7666666666666667,0.35,0.65,0.7666666666666667
543,2,172,4,0.21357220239306765,33,12,18,37,0.7,0.3,0.6470588235294118,0.24489795918367346,0.7551020408163265,0.7333333333333333
544,2,79,7,0.22976607697193768,39,10,17,34,0.73,0.27,0.6964285714285714,0.22727272727272727,0.7727272727272727,0.7959183673469388
545,2,62,4,0.06411940560610632,41,5,7,47,0.88,0.12,0.8541666666666666,0.09615384615384616,0.9038461538461539,0.8913043478260869
546,2,187,1,0.1379360552307558,15,23,37,25,0.4,0.6,0.28846153846153844,0.4791666666666667,0.5208333333333334,0.39473684210526316
547,2,185,6,0.2077156292518631,45,14,13,28,0.73,0.27,0.7758620689655172,0.3333333333333333,0.6666666666666666,0.7627118644067796
548,2,132,21,0.21858016223969667,37,21,9,33,0.7,0.3,0.8043478260869565,0.3888888888888889,0.6111111111111112,0.6379310344827587
549,2,65,13,0.23852344032934367,31,21,8,40,0.71,0.29,0.7948717948717948,0.3442622950819672,0.6557377049180327,0.5961538461538461
550,2,40,20,0.06105400731414953,54,7,5,34,0.88,0.12,0.9152542372881356,0.17073170731707318,0.8292682926829268,0.8852459016393442
551,2,65,9,0.24172638260067314,36,17,10,37,0.73,0.27,0.782608695652174,0.3148148148148148,0.6851851851851852,0.6792452830188679
552,2,187,4,0.1235782239626052,30,20,15,35,0.65,0.35,0.6666666666666666,0.36363636363636365,0.6363636363636364,0.6
553,2,89,11,0.13679858480275103,41,10,7,42,0.83,0.17,0.8541666666666666,0.19230769230769232,0.8076923076923077,0.803921568627451
554,2,162,22,0.1185887075557519,35,12,10,43,0.78,0.22,0.7777777777777778,0.21818181818181817,0.7818181818181819,0.7446808510638298
555,2,83,24,0.06750806629574083,43,5,5,47,0.9,0.1,0.8958333333333334,0.09615384615384616,0.9038461538461539,0.8958333333333334
556,2,19,23,0.20367068390130305,39,10,16,35,0.74,0.26,0.7090909090909091,0.2222222222222222,0.7777777777777778,0.7959183673469388
557,2,7,16,0.06690318602072465,40,6,8,46,0.86,0.14,0.8333333333333334,0.11538461538461539,0.8846153846153846,0.8695652173913043
558,2,28,8,0.07060342253923729,51,4,4,41,0.92,0.08,0.9272727272727272,0.08888888888888889,0.9111111111111111,0.9272727272727272
559,2,91,10,0.16894127203474954,28,12,8,52,0.8,0.2,0.7777777777777778,0.1875,0.8125,0.7
560,2,80,2,0.19676022950588942,33,18,14,35,0.68,0.32,0.7021276595744681,0.33962264150943394,0.660377358490566,0.6470588235294118
561,2,193,13,0.23743269410987364,51,21,5,23,0.74,0.26,0.9107142857142857,0.4772727272727273,0.5227272727272727,0.7083333333333334
562,2,81,4,0.18778119106523858,29,24,20,27,0.56,0.44,0.5918367346938775,0.47058823529411764,0.5294117647058824,0.5471698113207547
563,2,43,13,0.12393879369947869,27,7,4,62,0.89,0.11,0.8709677419354839,0.10144927536231885,0.8985507246376812,0.7941176470588235
564,2,194,9,0.22856373580207479,35,8,11,46,0.81,0.19,0.7608695652173914,0.14814814814814814,0.8518518518518519,0.813953488372093
565,2,7,19,0.1442779358345023,45,5,5,45,0.9,0.1,0.9,0.1,0.9,0.9
566,2,73,9,0.14455554377162758,30,11,13,46,0.76,0.24,0.6976744186046512,0.19298245614035087,0.8070175438596491,0.7317073170731707
567,2,178,25,0.02295916695264244,48,3,2,47,0.95,0.05,0.96,0.06,0.94,0.9411764705882353
568,2,23,3,0.12241990927196206,33,13,8,46,0.79,0.21,0.8048780487804879,0.22033898305084745,0.7796610169491526,0.717391304347826
569,2,54,23,0.19691616110114768,34,7,14,45,0.79,0.21,0.7083333333333334,0.1346153846153846,0.8653846153846154,0.8292682926829268
570,2,102,4,0.14700798354756725,24,17,16,43,0.67,0.33,0.6,0.2833333333333333,0.7166666666666667,0.5853658536585366
571,2,84,13,0.04757371648065695,55,4,5,36,0.91,0.09,0.9166666666666666,0.1,0.9,0.9322033898305084
572,2,154,20,0.0932357068194048,49,8,4,39,0.88,0.12,0.9245283018867925,0.1702127659574468,0.8297872340425532,0.8596491228070176
573,2,64,18,0.11803746135558685,23,10,6,61,0.84,0.16,0.7931034482758621,0.14084507042253522,0.8591549295774648,0.696969696969697
574,2,143,4,0.14099463033859205,50,12,9,29,0.79,0.21,0.847457627118644,0.2926829268292683,0.7073170731707317,0.8064516129032258
575,2,189,16,0.04209847555726293,53,2,5,40,0.93,0.07,0.9137931034482759,0.047619047619047616,0.9523809523809523,0.9636363636363636
576,2,146,4,0.06324421017850576,41,5,13,41,0.82,0.18,0.7592592592592593,0.10869565217391304,0.8913043478260869,0.8913043478260869
577,2,74,2,0.12220399011024419,29,17,26,28,0.57,0.43,0.5272727272727272,0.37777777777777777,0.6222222222222222,0.6304347826086957
578,2,55,16,0.026245818323190562,46,1,2,51,0.97,0.03,0.9583333333333334,0.019230769230769232,0.9807692307692307,0.9787234042553191
579,2,181,19,0.12833783674458077,48,10,6,36,0.84,0.16,0.8888888888888888,0.21739130434782608,0.782608695652174,0.8275862068965517
580,2,22,22,0.06572116073910622,51,2,2,45,0.96,0.04,0.9622641509433962,0.0425531914893617,0.9574468085106383,0.9622641509433962
581,2,84,1,0.10916345170865197,20,27,19,34,0.54,0.46,0.5128205128205128,0.4426229508196721,0.5573770491803278,0.425531914893617
582,2,71,14,0.030726051467196064,43,3,6,48,0.91,0.09,0.8775510204081632,0.058823529411764705,0.9411764705882353,0.9347826086956522
583,2,121,13,0.21818860307704116,45,9,11,35,0.8,0.2,0.8035714285714286,0.20454545454545456,0.7954545454545454,0.8333333333333334
584,2,191,8,0.05212759475192952,46,7,3,44,0.9,0.1,0.9387755102040817,0.13725490196078433,0.8627450980392157,0.8679245283018868
585,2,36,5,0.11939856092882187,25,14,9,52,0.77,0.23,0.7352941176470589,0.21212121212121213,0.7878787878787878,0.6410256410256411
586,2,3,19,0.13887467161417696,21,8,4,67,0.88,0.12,0.84,0.10666666666666667,0.8933333333333333,0.7241379310344828
587,2,87,9,0.06546276094751369,62,8,6,24,0.86,0.14,0.9117647058823529,0.25,0.75,0.8857142857142857
588,2,152,8,0.10990520474515914,52,8,7,33,0.85,0.15,0.8813559322033898,0.1951219512195122,0.8048780487804879,0.8666666666666667
589,2,71,8,0.24383858253927257,37,22,9,32,0.69,0.31,0.8043478260869565,0.4074074074074074,0.5925925925925926,0.6271186440677966
590,2,124,22,0.08301489895299938,50,6,7,37,0.87,0.13,0.8771929824561403,0.13953488372093023,0.8604651162790697,0.8928571428571429
591,2,42,14,0.040920473487309705,40,7,0,53,0.93,0.07,1.0,0.11666666666666667,0.8833333333333333,0.851063829787234
592,2,42,19,0.18227812892486653,46,12,13,29,0.75,0.25,0.7796610169491526,0.2926829268292683,0.7073170731707317,0.7931034482758621
593,2,35,7,0.22589389033265345,31,17,13,39,0.7,0.3,0.7045454545454546,0.30357142857142855,0.6964285714285714,0.6458333333333334
594,2,86,1,0.17080624324703728,25,18,29,28,0.53,0.47,0.46296296296296297,0.391304347826087,0.6086956521739131,0.5813953488372093
595,2,192,14,0.006851713854833491,43,2,1,54,0.97,0.03,0.9772727272727273,0.03571428571428571,0.9642857142857143,0.9555555555555556
596,2,58,1,0.23583425614829012,15,16,18,51,0.66,0.34,0.45454545454545453,0.23880597014925373,0.7611940298507462,0.4838709677419355
597,2,95,1,0.0277932364358843,23,19,22,36,0.59,0.41,0.5111111111111111,0.34545454545454546,0.6545454545454545,0.5476190476190477
598,2,149,23,0.24896463999425852,31,6,27,36,0.67,0.33,0.5344827586206896,0.14285714285714285,0.8571428571428571,0.8378378378378378
599,2,164,21,0.09378366918848657,53,9,10,28,0.81,0.19,0.8412698412698413,0.24324324324324326,0.7567567567567568,0.8548387096774194
600,2,153,7,0.08821980048781672,42,13,13,32,0.74,0.26,0.7636363636363637,0.28888888888888886,0.7111111111111111,0.7636363636363637
601,2,6,24,0.020659939299929903,67,1,1,31,0.98,0.02,0.9852941176470589,0.03125,0.96875,0.9852941176470589
602,2,38,18,0.07091186113309661,55,8,4,33,0.88,0.12,0.9322033898305084,0.1951219512195122,0.8048780487804879,0.873015873015873
603,2,81,10,0.16326394836369068,42,11,11,36,0.78,0.22,0.7924528301886793,0.23404255319148937,0.7659574468085106,0.7924528301886793
604,2,3,20,0.24679340273281095,16,19,6,59,0.75,0.25,0.7272727272727273,0.24358974358974358,0.7564102564102564,0.45714285714285713
605,2,182,4,0.026085131836259295,52,4,3,41,0.93,0.07,0.9454545454545454,0.08888888888888889,0.9111111111111111,0.9285714285714286
606,2,91,12,0.23371832885422847,41,16,15,28,0.69,0.31,0.7321428571428571,0.36363636363636365,0.6363636363636364,0.7192982456140351
607,2,105,18,0.040994729431028804,44,4,3,49,0.93,0.07,0.9361702127659575,0.07547169811320754,0.9245283018867925,0.9166666666666666
608,2,142,13,0.11675828927915302,42,8,11,39,0.81,0.19,0.7924528301886793,0.1702127659574468,0.8297872340425532,0.84
609,2,20,8,0.0902086824967909,9,2,4,85,0.94,0.06,0.6923076923076923,0.022988505747126436,0.9770114942528736,0.8181818181818182
610,2,29,12,0.07754242339300765,56,5,3,36,0.92,0.08,0.9491525423728814,0.12195121951219512,0.8780487804878049,0.9180327868852459
611,2,107,16,0.08891340794923364,48,9,4,39,0.87,0.13,0.9230769230769231,0.1875,0.8125,0.8421052631578947
612,2,106,16,0.17378620065627085,32,15,11,42,0.74,0.26,0.7441860465116279,0.2631578947368421,0.7368421052631579,0.6808510638297872
613,2,80,3,0.15009749040667572,32,19,18,31,0.63,0.37,0.64,0.38,0.62,0.6274509803921569
614,2,172,24,0.10945777367888315,31,11,12,46,0.77,0.23,0.7209302325581395,0.19298245614035087,0.8070175438596491,0.7380952380952381
615,2,72,21,0.22028867745034447,46,4,17,33,0.79,0.21,0.7301587301587301,0.10810810810810811,0.8918918918918919,0.92
616,2,9,3,0.03175209760179987,69,0,2,29,0.98,0.02,0.971830985915493,0.0,1.0,1.0
617,2,117,11,0.13778817967486648,40,10,14,36,0.76,0.24,0.7407407407407407,0.21739130434782608,0.782608695652174,0.8
618,2,56,3,0.17349818242946627,35,11,17,37,0.72,0.28,0.6730769230769231,0.22916666666666666,0.7708333333333334,0.7608695652173914
619,2,160,23,0.0313346178479145,42,4,2,52,0.94,0.06,0.9545454545454546,0.07142857142857142,0.9285714285714286,0.9130434782608695
620,2,180,9,0.1909584390283111,48,10,14,28,0.76,0.24,0.7741935483870968,0.2631578947368421,0.7368421052631579,0.8275862068965517
621,2,129,13,0.19991642612867808,33,14,12,41,0.74,0.26,0.7333333333333333,0.2545454545454545,0.7454545454545455,0.7021276595744681
622,2,31,20,0.18796615562194022,36,13,7,44,0.8,0.2,0.8372093023255814,0.22807017543859648,0.7719298245614035,0.7346938775510204
623,2,157,15,0.033480952207551845,43,9,1,47,0.9,0.1,0.9772727272727273,0.16071428571428573,0.8392857142857143,0.8269230769230769
624,2,149,3,0.13735649873646433,43,20,11,26,0.69,0.31,0.7962962962962963,0.43478260869565216,0.5652173913043478,0.6825396825396826
625,2,162,23,0.19835480843685935,44,13,12,31,0.75,0.25,0.7857142857142857,0.29545454545454547,0.7045454545454546,0.7719298245614035
626,2,134,1,0.14817840351004988,28,21,32,19,0.47,0.53,0.4666666666666667,0.525,0.475,0.5714285714285714
627,2,52,20,0.15486115953395085,52,7,5,36,0.88,0.12,0.9122807017543859,0.16279069767441862,0.8372093023255814,0.8813559322033898
628,2,165,9,0.2333673806471105,34,17,13,36,0.7,0.3,0.723404255319149,0.32075471698113206,0.6792452830188679,0.6666666666666666
629,2,2,19,0.043583501013371856,67,0,0,33,1.0,0.0,1.0,0.0,1.0,1.0
630,2,150,5,0.1118594396395372,32,11,16,41,0.73,0.27,0.6666666666666666,0.21153846153846154,0.7884615384615384,0.7441860465116279
631,2,55,2,0.10699967844519068,21,17,13,49,0.7,0.3,0.6176470588235294,0.25757575757575757,0.7424242424242424,0.5526315789473685
632,2,153,25,0.09251252380159555,39,8,9,44,0.83,0.17,0.8125,0.15384615384615385,0.8461538461538461,0.8297872340425532
633,2,64,18,0.10429568244555887,56,7,4,33,0.89,0.11,0.9333333333333333,0.175,0.825,0.8888888888888888
634,2,140,15,0.20825796750472397,29,13,17,41,0.7,0.3,0.6304347826086957,0.24074074074074073,0.7592592592592593,0.6904761904761905
635,2,111,4,0.1914458196399116,24,16,20,40,0.64,0.36,0.5454545454545454,0.2857142857142857,0.7142857142857143,0.6
636,2,154,2,0.2400847945775997,22,20,30,28,0.5,0.5,0.4230769230769231,0.4166666666666667,0.5833333333333334,0.5238095238095238
637,2,168,16,0.060860348520850455,41,5,7,47,0.88,0.12,0.8541666666666666,0.09615384615384616,0.9038461538461539,0.8913043478260869
638,2,26,5,0.13579243877667993,34,12,12,42,0.76,0.24,0.7391304347826086,0.2222222222222222,0.7777777777777778,0.7391304347826086
639,2,30,6,0.059478822446199675,64,7,5,24,0.88,0.12,0.927536231884058,0.22580645161290322,0.7741935483870968,0.9014084507042254
640,2,19,8,0.10748719596619832,57,11,6,26,0.83,0.17,0.9047619047619048,0.2972972972972973,0.7027027027027027,0.8382352941176471
641,2,117,25,0.15505268295436928,26,4,6,64,0.9,0.1,0.8125,0.058823529411764705,0.9411764705882353,0.8666666666666667
642,2,15,9,0.06323163765794843,40,2,4,54,0.94,0.06,0.9090909090909091,0.03571428571428571,0.9642857142857143,0.9523809523809523
643,2,151,23,0.24117730623393085,37,19,13,31,0.68,0.32,0.74,0.38,0.62,0.6607142857142857
644,2,10,2,0.11660708362684014,32,10,7,51,0.83,0.17,0.8205128205128205,0.16393442622950818,0.8360655737704918,0.7619047619047619
645,2,192,10,0.13382775073591005,39,10,15,36,0.75,0.25,0.7222222222222222,0.21739130434782608,0.782608695652174,0.7959183673469388
646,2,77,20,0.0451380313740434,52,6,1,41,0.93,0.07,0.9811320754716981,0.1276595744680851,0.8723404255319149,0.896551724137931
647,2,155,24,0.02450590556600682,44,0,4,52,0.96,0.04,0.9166666666666666,0.0,1.0,1.0
648,2,7,9,0.17224058434071127,11,5,4,80,0.91,0.09,0.7333333333333333,0.058823529411764705,0.9411764705882353,0.6875
649,2,62,15,0.08102869382505248,59,5,5,31,0.9,0.1,0.921875,0.1388888888888889,0.8611111111111112,0.921875
650,2,18,16,0.18745719445391706,39,4,6,51,0.9,0.1,0.8666666666666667,0.07272727272727272,0.9272727272727272,0.9069767441860465
651,2,193,3,0.09476633260518011,39,16,14,31,0.7,0.3,0.7358490566037735,0.3404255319148936,0.6595744680851063,0.7090909090909091
652,2,88,1,0.0025934084539951108,50,5,3,42,0.92,0.08,0.9433962264150944,0.10638297872340426,0.8936170212765957,0.9090909090909091
653,2,152,21,0.24326585896222114,35,6,15,44,0.79,0.21,0.7,0.12,0.88,0.8536585365853658
654,2,114,9,0.09571607172791088,45,6,5,44,0.89,0.11,0.9,0.12,0.88,0.8823529411764706
655,2,168,11,0.1872757526459447,31,14,17,38,0.69,0.31,0.6458333333333334,0.2692307692307692,0.7307692307692307,0.6888888888888889
656,2,83,6,0.24945082280977024,28,22,15,35,0.63,0.37,0.6511627906976745,0.38596491228070173,0.6140350877192983,0.56
657,2,3,22,0.20184813100431467,53,8,6,33,0.86,0.14,0.8983050847457628,0.1951219512195122,0.8048780487804879,0.8688524590163934
658,2,53,20,0.12610838932925647,39,5,8,48,0.87,0.13,0.8297872340425532,0.09433962264150944,0.9056603773584906,0.8863636363636364
659,2,11,20,0.24815160639649697,76,8,8,8,0.84,0.16,0.9047619047619048,0.5,0.5,0.9047619047619048
660,2,27,21,0.12343937933476981,44,9,11,36,0.8,0.2,0.8,0.2,0.8,0.8301886792452831
661,2,182,16,0.10460114552815375,33,13,12,42,0.75,0.25,0.7333333333333333,0.23636363636363636,0.7636363636363637,0.717391304347826
662,2,90,22,0.15997879107518495,48,9,8,35,0.83,0.17,0.8571428571428571,0.20454545454545456,0.7954545454545454,0.8421052631578947
663,2,46,8,0.18635687154030445,17,12,3,68,0.85,0.15,0.85,0.15,0.85,0.5862068965517241
664,2,53,14,0.035668683872451035,33,4,5,58,0.91,0.09,0.868421052631579,0.06451612903225806,0.9354838709677419,0.8918918918918919
665,2,192,23,0.07687117397445989,36,6,9,49,0.85,0.15,0.8,0.10909090909090909,0.8909090909090909,0.8571428571428571
666,2,150,17,0.13607022063236707,40,11,13,36,0.76,0.24,0.7547169811320755,0.23404255319148937,0.7659574468085106,0.7843137254901961
667,2,44,14,0.18151429740709366,25,10,15,50,0.75,0.25,0.625,0.16666666666666666,0.8333333333333334,0.7142857142857143
668,2,165,10,0.17516736134151872,44,18,6,32,0.76,0.24,0.88,0.36,0.64,0.7096774193548387
669,2,49,6,0.21333541094182398,50,11,9,30,0.8,0.2,0.847457627118644,0.2682926829268293,0.7317073170731707,0.819672131147541
670,2,63,13,0.011354957631843077,59,0,2,39,0.98,0.02,0.9672131147540983,0.0,1.0,1.0
671,2,189,10,0.12517741732523338,36,8,11,45,0.81,0.19,0.7659574468085106,0.1509433962264151,0.8490566037735849,0.8181818181818182
672,2,123,18,0.07514331014316589,51,9,7,33,0.84,0.16,0.8793103448275862,0.21428571428571427,0.7857142857142857,0.85
673,2,128,19,0.16535402679549155,38,20,3,39,0.77,0.23,0.926829268292683,0.3389830508474576,0.6610169491525424,0.6551724137931034
674,2,90,8,0.22806150692195315,37,25,11,27,0.64,0.36,0.7708333333333334,0.4807692307692308,0.5192307692307693,0.5967741935483871
675,2,166,1,0.00768257165063882,31,25,26,18,0.49,0.51,0.543859649122807,0.5813953488372093,0.4186046511627907,0.5535714285714286
676,2,17,13,0.03598141830491722,47,4,7,42,0.89,0.11,0.8703703703703703,0.08695652173913043,0.9130434782608695,0.9215686274509803
677,2,69,3,0.027771181081986535,50,6,4,40,0.9,0.1,0.9259259259259259,0.13043478260869565,0.8695652173913043,0.8928571428571429
678,2,69,20,0.13656263628274462,39,5,7,49,0.88,0.12,0.8478260869565217,0.09259259259259259,0.9074074074074074,0.8863636363636364
679,2,128,7,0.09331820830459939,43,8,7,42,0.85,0.15,0.86,0.16,0.84,0.8431372549019608
680,2,4,3,0.2044971055770647,81,2,8,9,0.9,0.1,0.9101123595505618,0.18181818181818182,0.8181818181818182,0.9759036144578314
681,2,83,4,0.20881839754119563,34,15,14,37,0.71,0.29,0.7083333333333334,0.28846153846153844,0.7115384615384616,0.6938775510204082
682,2,78,3,0.2365187681878419,23,15,18,44,0.67,0.33,0.5609756097560976,0.2542372881355932,0.7457627118644068,0.6052631578947368
683,2,45,12,0.12305972733933845,62,5,11,22,0.84,0.16,0.8493150684931506,0.18518518518518517,0.8148148148148148,0.9253731343283582
684,2,31,15,0.19446161570735912,48,18,7,27,0.75,0.25,0.8727272727272727,0.4,0.6,0.7272727272727273
685,2,180,5,0.10264729402116576,43,9,4,44,0.87,0.13,0.9148936170212766,0.16981132075471697,0.8301886792452831,0.8269230769230769
686,2,6,14,0.0723155445009846,35,6,5,54,0.89,0.11,0.875,0.1,0.9,0.8536585365853658
687,2,58,18,0.07405063615315968,31,4,6,59,0.9,0.1,0.8378378378378378,0.06349206349206349,0.9365079365079365,0.8857142857142857
688,2,57,22,0.0648902222849608,42,6,5,47,0.89,0.11,0.8936170212765957,0.11320754716981132,0.8867924528301887,0.875
689,2,136,19,0.22177143828216206,31,9,15,45,0.76,0.24,0.6739130434782609,0.16666666666666666,0.8333333333333334,0.775
690,2,70,20,0.05999724510042792,40,3,4,53,0.93,0.07,0.9090909090909091,0.05357142857142857,0.9464285714285714,0.9302325581395349
691,2,22,14,0.19743451824871375,36,11,11,42,0.78,0.22,0.7659574468085106,0.20754716981132076,0.7924528301886793,0.7659574468085106
692,2,183,9,0.10229014874868661,40,12,10,38,0.78,0.22,0.8,0.24,0.76,0.7692307692307693
693,2,104,25,0.1769178567378065,44,17,11,28,0.72,0.28,0.8,0.37777777777777777,0.6222222222222222,0.7213114754098361
694,2,9,10,0.15031123159142637,65,3,12,20,0.85,0.15,0.8441558441558441,0.13043478260869565,0.8695652173913043,0.9558823529411765
695,2,75,5,0.20911230772520914,25,18,18,39,0.64,0.36,0.5813953488372093,0.3157894736842105,0.6842105263157895,0.5813953488372093
696,2,176,15,0.03915629771494181,26,2,3,69,0.95,0.05,0.896551724137931,0.028169014084507043,0.971830985915493,0.9285714285714286
697,2,33,25,0.1381738592641878,40,6,22,32,0.72,0.28,0.6451612903225806,0.15789473684210525,0.8421052631578947,0.8695652173913043
698,2,126,1,0.024460296808903464,23,22,18,37,0.6,0.4,0.5609756097560976,0.3728813559322034,0.6271186440677966,0.5111111111111111
699,2,66,10,0.11981468875246071,52,7,14,27,0.79,0.21,0.7878787878787878,0.20588235294117646,0.7941176470588235,0.8813559322033898
700,2,147,22,0.16947085013136665,42,11,10,37,0.79,0.21,0.8076923076923077,0.22916666666666666,0.7708333333333334,0.7924528301886793
701,2,80,6,0.07506548633646826,38,10,7,45,0.83,0.17,0.8444444444444444,0.18181818181818182,0.8181818181818182,0.7916666666666666
702,2,48,5,0.11002536377498229,66,9,11,14,0.8,0.2,0.8571428571428571,0.391304347826087,0.6086956521739131,0.88
703,2,1,11,0.14438729695707864,0,0,0,100,1.0,0.0,0,0.0,1.0,0
704,2,69,14,0.045471473269934365,56,3,3,38,0.94,0.06,0.9491525423728814,0.07317073170731707,0.926829268292683,0.9491525423728814
705,2,180,12,0.24284346952953312,32,15,14,39,0.71,0.29,0.6956521739130435,0.2777777777777778,0.7222222222222222,0.6808510638297872
706,2,184,12,0.24311371986489377,29,12,15,44,0.73,0.27,0.6590909090909091,0.21428571428571427,0.7857142857142857,0.7073170731707317
707,2,72,1,0.02352358440447458,30,13,18,39,0.69,0.31,0.625,0.25,0.75,0.6976744186046512
708,2,183,9,0.15145803130885738,49,12,11,28,0.77,0.23,0.8166666666666667,0.3,0.7,0.8032786885245902
709,2,22,10,0.02235759354099201,55,3,4,38,0.93,0.07,0.9322033898305084,0.07317073170731707,0.926829268292683,0.9482758620689655
710,2,12,4,0.03896093630905326,59,3,5,33,0.92,0.08,0.921875,0.08333333333333333,0.9166666666666666,0.9516129032258065
711,2,166,2,0.004129370983241898,55,0,1,44,0.99,0.01,0.9821428571428571,0.0,1.0,1.0
712,2,57,9,0.19850760856013294,24,11,9,56,0.8,0.2,0.7272727272727273,0.16417910447761194,0.835820895522388,0.6857142857142857
713,2,176,4,0.05818281139028772,44,6,10,40,0.84,0.16,0.8148148148148148,0.13043478260869565,0.8695652173913043,0.88
714,2,122,20,0.24614692059812426,25,15,15,45,0.7,0.3,0.625,0.25,0.75,0.625
715,2,147,7,0.19623465180926977,35,17,11,37,0.72,0.28,0.7608695652173914,0.3148148148148148,0.6851851851851852,0.6730769230769231
716,2,69,17,0.21704506870223791,51,11,10,28,0.79,0.21,0.8360655737704918,0.28205128205128205,0.717948717948718,0.8225806451612904
717,2,28,6,0.16696598663968001,36,16,11,37,0.73,0.27,0.7659574468085106,0.3018867924528302,0.6981132075471698,0.6923076923076923
718,2,61,22,0.10217055195756039,61,6,7,26,0.87,0.13,0.8970588235294118,0.1875,0.8125,0.9104477611940298
719,2,97,6,0.19175290546697418,31,15,11,43,0.74,0.26,0.7380952380952381,0.25862068965517243,0.7413793103448276,0.6739130434782609
720,2,171,16,0.032869379942150556,49,4,2,45,0.94,0.06,0.9607843137254902,0.08163265306122448,0.9183673469387755,0.9245283018867925
721,2,100,21,0.19667799777061992,41,15,15,29,0.7,0.3,0.7321428571428571,0.3409090909090909,0.6590909090909091,0.7321428571428571
722,2,80,10,0.19964054616437493,42,13,9,36,0.78,0.22,0.8235294117647058,0.2653061224489796,0.7346938775510204,0.7636363636363637
723,2,70,5,0.22356090253959396,31,15,12,42,0.73,0.27,0.7209302325581395,0.2631578947368421,0.7368421052631579,0.6739130434782609
724,2,89,16,0.18755168466947483,43,13,11,33,0.76,0.24,0.7962962962962963,0.2826086956521739,0.717391304347826,0.7678571428571429
725,2,190,5,0.01776783447414748,37,1,4,58,0.95,0.05,0.9024390243902439,0.01694915254237288,0.9830508474576272,0.9736842105263158
726,2,8,22,0.19953958093906243,39,2,8,51,0.9,0.1,0.8297872340425532,0.03773584905660377,0.9622641509433962,0.9512195121951219
727,2,98,10,0.21003493348391183,41,10,16,33,0.74,0.26,0.7192982456140351,0.23255813953488372,0.7674418604651163,0.803921568627451
728,2,145,15,0.059062767638777325,45,4,6,45,0.9,0.1,0.8823529411764706,0.08163265306122448,0.9183673469387755,0.9183673469387755
729,2,100,23,0.1136322059125709,38,11,4,47,0.85,0.15,0.9047619047619048,0.1896551724137931,0.8103448275862069,0.7755102040816326
730,2,200,13,0.15823673835077565,50,13,4,33,0.83,0.17,0.9259259259259259,0.2826086956521739,0.717391304347826,0.7936507936507936
731,2,134,22,0.13063986069974884,44,13,9,34,0.78,0.22,0.8301886792452831,0.2765957446808511,0.723404255319149,0.7719298245614035
732,2,169,18,0.15772841889648684,45,15,9,31,0.76,0.24,0.8333333333333334,0.32608695652173914,0.6739130434782609,0.75
733,2,45,19,0.028301299925045376,48,0,3,49,0.97,0.03,0.9411764705882353,0.0,1.0,1.0
734,2,118,14,0.08500881935461163,48,6,9,37,0.85,0.15,0.8421052631578947,0.13953488372093023,0.8604651162790697,0.8888888888888888
735,2,19,21,0.0327160726244316,53,4,2,41,0.94,0.06,0.9636363636363636,0.08888888888888889,0.9111111111111111,0.9298245614035088
736,2,200,23,0.02655673175893325,39,1,4,56,0.95,0.05,0.9069767441860465,0.017543859649122806,0.9824561403508771,0.975
737,2,48,17,0.21995050841261812,47,19,10,24,0.71,0.29,0.8245614035087719,0.4418604651162791,0.5581395348837209,0.7121212121212122
738,2,133,1,0.14149954613874968,11,28,29,32,0.43,0.57,0.275,0.4666666666666667,0.5333333333333333,0.28205128205128205
739,2,180,23,0.21917201794949676,32,12,12,44,0.76,0.24,0.7272727272727273,0.21428571428571427,0.7857142857142857,0.7272727272727273
740,2,105,23,0.22508697380616347,36,10,6,48,0.84,0.16,0.8571428571428571,0.1724137931034483,0.8275862068965517,0.782608695652174
741,2,47,6,0.12207381039656856,26,9,12,53,0.79,0.21,0.6842105263157895,0.14516129032258066,0.8548387096774194,0.7428571428571429
742,2,30,4,0.08181112246965139,21,5,5,69,0.9,0.1,0.8076923076923077,0.06756756756756757,0.9324324324324325,0.8076923076923077
743,2,175,12,0.22624685192093402,32,19,13,36,0.68,0.32,0.7111111111111111,0.34545454545454546,0.6545454545454545,0.6274509803921569
744,2,107,9,0.2354817420077318,47,9,19,25,0.72,0.28,0.7121212121212122,0.2647058823529412,0.7352941176470589,0.8392857142857143
745,2,29,5,0.046707293031883396,60,4,3,33,0.93,0.07,0.9523809523809523,0.10810810810810811,0.8918918918918919,0.9375
746,2,184,15,0.03948563875613137,51,3,3,43,0.94,0.06,0.9444444444444444,0.06521739130434782,0.9347826086956522,0.9444444444444444
747,2,137,24,0.05845584929084496,25,6,6,63,0.88,0.12,0.8064516129032258,0.08695652173913043,0.9130434782608695,0.8064516129032258
748,2,28,15,0.13977987195144836,66,6,7,21,0.87,0.13,0.9041095890410958,0.2222222222222222,0.7777777777777778,0.9166666666666666
749,2,165,11,0.16360508385230058,37,11,16,36,0.73,0.27,0.6981132075471698,0.23404255319148937,0.7659574468085106,0.7708333333333334
750,2,18,9,0.24298803997361537,35,10,9,46,0.81,0.19,0.7954545454545454,0.17857142857142858,0.8214285714285714,0.7777777777777778
751,2,106,2,0.14145189683770565,24,20,17,39,0.63,0.37,0.5853658536585366,0.3389830508474576,0.6610169491525424,0.5454545454545454
