TrialNumber,Metric,NormalizationMetric,K,N,Mean,StandardDeviation
0,2,inf,5,60,0.848731004522,0.0263386587498236
1,2,1,5,60,0.868084376383,0.045014582440400346
1,2,2,5,60,0.906407473962,0.04513950276371512
1,2,inf,5,60,0.880293797272,0.02769608909606722
2,2,1,5,60,0.836109459796,0.04696726231731711
2,2,2,5,60,0.867866897551,0.03803458480922452
2,2,inf,5,60,0.930127579822,0.02487178524904614
3,2,1,5,60,0.909037291639,0.023091691717383202
3,2,2,5,60,0.874586329371,0.060267123571472216
3,2,inf,5,60,0.87335384857,0.04970696444502638
4,2,1,5,60,0.875241197097,0.024547776263977066
4,2,2,5,60,0.857147946369,0.05584111521021082
4,2,inf,5,60,0.893481850091,0.04091795864163066
5,2,1,5,60,0.848334607662,0.03427818284470076
5,2,2,5,60,0.895726482486,0.056723592750130496
5,2,inf,5,60,0.87911650301,0.036423181068652485
6,2,1,5,60,0.865051229949,0.07241728728203707
6,2,2,5,60,0.88057572179,0.022290161827597507
6,2,inf,5,60,0.862681959695,0.026367504046635987
7,2,1,5,60,0.869491117504,0.017944391541871555
7,2,2,5,60,0.853511573838,0.0660586989587562
7,2,inf,5,60,0.867758590993,0.06823499514908543
8,2,1,5,60,0.878255059584,0.04029858264369048
8,2,2,5,60,0.898963367742,0.033272608457402236
8,2,inf,5,60,0.864028922566,0.044962713225995814
9,2,1,5,60,0.867181792266,0.01727677884444132
9,2,2,5,60,0.891666182281,0.04257517728262083
9,2,inf,5,60,0.84490666309,0.04798010192556075
0,2,1,50,60,0.739469314606,0.032353118495853754
0,2,2,50,60,0.751704358216,0.03165470738758833
0,2,inf,50,60,0.752705063973,0.029635078846561802
1,2,1,50,60,0.747748397238,0.03941506974530615
1,2,2,50,60,0.745729999689,0.033305596531532256
1,2,inf,50,60,0.74603366447,0.03403451359990183
2,2,1,50,60,0.744373546175,0.030560600426576046
2,2,2,50,60,0.746119918955,0.03683535596456639
2,2,inf,50,60,0.731732469503,0.03637473871320855
3,2,1,50,60,0.745383026735,0.03295560581066374
3,2,2,50,60,0.741710905935,0.04262343736177244
3,2,inf,50,60,0.747828700436,0.033406073554957644
4,2,1,50,60,0.744440066093,0.03385990346926379
4,2,2,50,60,0.740408038358,0.0424195145026504
4,2,inf,50,60,0.75041236335,0.03255403919441438
5,2,1,50,60,0.754336952022,0.030806292012051283
5,2,2,50,60,0.738553648883,0.032083248613691516
5,2,inf,50,60,0.754630788271,0.03840711041217484
6,2,1,50,60,0.740962036183,0.03187384349646191
6,2,2,50,60,0.751692030158,0.029321276647995352
6,2,inf,50,60,0.734683364597,0.03490860564444989
7,2,1,50,60,0.747483218094,0.025675411732832082
7,2,2,50,60,0.74491389433,0.03228362372893513
7,2,inf,50,60,0.743185501353,0.031098658657340687
8,2,1,50,60,0.744669329102,0.0362644999289074
8,2,2,50,60,0.744792329815,0.022940836682356504
8,2,inf,50,60,0.751343488347,0.03926502494932303
9,2,1,50,60,0.740919060523,0.03234598211246537
9,2,2,50,60,0.746120836219,0.03034720750847401
9,2,inf,50,60,0.744220470504,0.04265378350626626
0,2,1,500,60,0.670433355441,0.02672953315772242
0,2,2,500,60,0.667331999997,0.02558642194809539
0,2,inf,500,60,0.669337996218,0.026479054842864537
1,2,1,500,60,0.670155247384,0.0266611849710701
1,2,2,500,60,0.669089154655,0.0242901412528234
1,2,inf,500,60,0.668693848032,0.027012681005116626
2,2,1,500,60,0.669922582006,0.025340909171789192
2,2,2,500,60,0.669515410276,0.024712702366356764
2,2,inf,500,60,0.669283365042,0.026832399986646223
3,2,1,500,60,0.668535301006,0.02417716529075068
3,2,2,500,60,0.670689793945,0.024238452596551583
3,2,inf,500,60,0.669159819887,0.02433895181487462
4,2,1,500,60,0.668172406624,0.02585547489386882
4,2,2,500,60,0.667531178285,0.026600643846779865
4,2,inf,500,60,0.670772624088,0.02544836691659754
5,2,1,500,60,0.670107781248,0.02633679433700169
5,2,2,500,60,0.669246667319,0.026641060511749935
5,2,inf,500,60,0.66981551155,0.026023177024054614
6,2,1,500,60,0.667407850686,0.027544545242526194
6,2,2,500,60,0.667372759192,0.024535882907863734
6,2,inf,500,60,0.669121961015,0.02591835541228527
7,2,1,500,60,0.668574780728,0.02496967479243326
7,2,2,500,60,0.67202256293,0.024965826577920694
7,2,inf,500,60,0.669554754127,0.02711738556930455
8,2,1,500,60,0.668568626191,0.02701023947577351
8,2,2,500,60,0.667182528003,0.02655827330497256
8,2,inf,500,60,0.666699468379,0.028340658330408677
9,2,1,500,60,0.671658180303,0.02333708776682446
9,2,2,500,60,0.668389263942,0.02591567940820221
9,2,inf,500,60,0.670770963652,0.02738076098169542
0,2,1,5,70,0.87282426935,0.0503855566294742
0,2,2,5,70,0.968603718865,0.011392608334189466
0,2,inf,5,70,0.905204115838,0.04083189248440668
1,2,1,5,70,0.847779825623,0.05080950152684488
1,2,2,5,70,0.929097240765,0.024880765053892497
1,2,inf,5,70,0.887968377808,0.022364712158203487
2,2,1,5,70,0.888725021984,0.029875449617368714
2,2,2,5,70,0.879154470633,0.05734587361351691
2,2,inf,5,70,0.819213695873,0.08589496207588795
3,2,1,5,70,0.908256181938,0.029758232056988156
3,2,2,5,70,0.896342731806,0.027174332964292957
3,2,inf,5,70,0.834089641963,0.054594945058468396
4,2,1,5,70,0.900685666423,0.02672485265254478
4,2,2,5,70,0.893120064335,0.04801461151823786
4,2,inf,5,70,0.88327771514,0.03243956826049819
5,2,1,5,70,0.865805609266,0.032289524712582764
5,2,2,5,70,0.879379166741,0.03015783438883028
5,2,inf,5,70,0.877674135778,0.05702561125464681
6,2,1,5,70,0.878230904264,0.07537208559970136
6,2,2,5,70,0.908031607435,0.029775146925292487
6,2,inf,5,70,0.900897969435,0.032592633390233446
7,2,1,5,70,0.930679814735,0.030166136924445065
7,2,2,5,70,0.871315380386,0.03956779215577151
7,2,inf,5,70,0.860399916529,0.04177594580053193
8,2,1,5,70,0.818681232346,0.12730735874302182
8,2,2,5,70,0.874412979792,0.034421524127277114
8,2,inf,5,70,0.85723721882,0.06766961659624941
9,2,1,5,70,0.878594074777,0.025039790963404668
9,2,2,5,70,0.914583115373,0.04487049468256065
9,2,inf,5,70,0.918273898139,0.006668494332582348
0,2,1,50,70,0.769011991695,0.026420398724905817
0,2,2,50,70,0.765408914477,0.027375230171597698
0,2,inf,50,70,0.760250111721,0.0310971989962715
1,2,1,50,70,0.760535223627,0.030156327645887496
1,2,2,50,70,0.770387988461,0.029325310677349035
1,2,inf,50,70,0.760859045424,0.02926907205251056
2,2,1,50,70,0.765518436941,0.029008604553144017
2,2,2,50,70,0.777994504897,0.025983125727787316
2,2,inf,50,70,0.759815522945,0.029552820283794176
3,2,1,50,70,0.761683038751,0.03357238470353779
3,2,2,50,70,0.770098239371,0.027989608941738405
3,2,inf,50,70,0.759413879327,0.028064992569943038
4,2,1,50,70,0.762322368515,0.03374394144082181
4,2,2,50,70,0.758161470351,0.03130841776699379
4,2,inf,50,70,0.758634531706,0.03489977779028904
5,2,1,50,70,0.766738036824,0.031753627081598526
5,2,2,50,70,0.770834862935,0.024615290702855473
5,2,inf,50,70,0.771988050098,0.032454372512844484
6,2,1,50,70,0.769833124825,0.024036294528807612
6,2,2,50,70,0.75241877081,0.02666585629750884
6,2,inf,50,70,0.758732523927,0.029870761185489945
7,2,1,50,70,0.758627753948,0.03248031509509608
7,2,2,50,70,0.765547979363,0.02032280314141292
7,2,inf,50,70,0.751350840415,0.03374095353722231
8,2,1,50,70,0.762273357725,0.031878789323780236
8,2,2,50,70,0.759118169057,0.035022798946875426
8,2,inf,50,70,0.759477678453,0.03203986654036695
9,2,1,50,70,0.771390549699,0.02701459803405632
9,2,2,50,70,0.761577469339,0.0341997262399788
9,2,inf,50,70,0.77255677461,0.02709809603210508
0,2,1,500,70,0.690279536604,0.02298038331811087
0,2,2,500,70,0.69195836679,0.024683615095061947
0,2,inf,500,70,0.691460375229,0.024657441570000976
1,2,1,500,70,0.690332345401,0.023765310491736105
1,2,2,500,70,0.690584010451,0.02580981881331703
1,2,inf,500,70,0.689764507556,0.023177857270929126
2,2,1,500,70,0.690690161715,0.02498588826350311
2,2,2,500,70,0.689013142381,0.02371272648946019
2,2,inf,500,70,0.690611894207,0.024357758662996155
3,2,1,500,70,0.69146457663,0.022916715269396884
3,2,2,500,70,0.69220451986,0.022442708820138053
3,2,inf,500,70,0.69210542134,0.023049714233910952
4,2,1,500,70,0.688878599842,0.024572616304433845
4,2,2,500,70,0.689806495853,0.02361594006578909
4,2,inf,500,70,0.688961222915,0.02372335251938126
5,2,1,500,70,0.691374145125,0.023111841489853457
5,2,2,500,70,0.691364129771,0.02407461680113706
5,2,inf,500,70,0.689955738882,0.02474924350399434
6,2,1,500,70,0.691280365049,0.021952846846878173
6,2,2,500,70,0.691243293773,0.023957318501965846
6,2,inf,500,70,0.692253152632,0.022435942166745867
7,2,1,500,70,0.692437210502,0.022472665227949683
7,2,2,500,70,0.691843251538,0.02498983169012367
7,2,inf,500,70,0.692603663729,0.022143329483771384
8,2,1,500,70,0.69008485686,0.02386671041205027
8,2,2,500,70,0.689011399679,0.024697567153991504
8,2,inf,500,70,0.689537125733,0.025605339905478544
9,2,1,500,70,0.691270536594,0.023003193261017255
9,2,2,500,70,0.691481416517,0.02414174519247232
9,2,inf,500,70,0.692342755881,0.023589234906766978
0,2,1,5,80,0.852427922274,0.03179819543227838
0,2,2,5,80,0.888382931547,0.035072519840283055
0,2,inf,5,80,0.883246272429,0.03204768258249138
1,2,1,5,80,0.922888785229,0.02850459628731457
1,2,2,5,80,0.894477121319,0.027969943900059916
1,2,inf,5,80,0.863221485033,0.048626734399205875
2,2,1,5,80,0.922842425194,0.02070947965868227
2,2,2,5,80,0.888379037827,0.02570545496614135
2,2,inf,5,80,0.915484089249,0.03057826529288176
3,2,1,5,80,0.907428368159,0.026676891565524784
3,2,2,5,80,0.899027421264,0.029784527714130076
3,2,inf,5,80,0.886649596964,0.06183344078126707
4,2,1,5,80,0.868049404232,0.07264813772858637
4,2,2,5,80,0.898665775384,0.021522841189874662
4,2,inf,5,80,0.910626103569,0.023598648066309732
5,2,1,5,80,0.857553352512,0.056027356294949954
5,2,2,5,80,0.857384800799,0.04043726485474704
5,2,inf,5,80,0.788845768722,0.026770655763155675
6,2,1,5,80,0.85601745097,0.04789541889415148
6,2,2,5,80,0.889181508194,0.03192164838716156
6,2,inf,5,80,0.877911050242,0.04743016472002843
7,2,1,5,80,0.88678983531,0.025715386825929127
7,2,2,5,80,0.936422130205,0.03149955956510216
7,2,inf,5,80,0.899790528415,0.047335819457655255
8,2,1,5,80,0.895186721251,0.03478306427950697
8,2,2,5,80,0.92033246221,0.04217453922048843
8,2,inf,5,80,0.90587523643,0.035907998588630155
9,2,1,5,80,0.863021064044,0.0564320018037046
9,2,2,5,80,0.848849616935,0.03390447592924016
9,2,inf,5,80,0.935844478721,0.03606401497482216
0,2,1,50,80,0.775802787437,0.03392975144917529
0,2,2,50,80,0.769603296061,0.035365353252053144
0,2,inf,50,80,0.792020207192,0.023867514178280803
1,2,1,50,80,0.774867775627,0.030163040487177717
1,2,2,50,80,0.780851380809,0.026787356685854437
1,2,inf,50,80,0.772555519458,0.03004721745076136
2,2,1,50,80,0.772897642134,0.03259874146820443
2,2,2,50,80,0.772737427565,0.03139260317485989
2,2,inf,50,80,0.770574251239,0.0271257194386216
3,2,1,50,80,0.776789097062,0.02768144902718842
3,2,2,50,80,0.766741457882,0.02191694079108389
3,2,inf,50,80,0.775148511346,0.02960232535262606
4,2,1,50,80,0.778843094376,0.02550298426307109
4,2,2,50,80,0.783597143908,0.029504415474247526
4,2,inf,50,80,0.774780895268,0.035303292708040196
5,2,1,50,80,0.784425040636,0.026552596998096922
5,2,2,50,80,0.77599597625,0.033538955628126414
5,2,inf,50,80,0.77368203048,0.028433694450999726
6,2,1,50,80,0.774311626647,0.02700666755453566
6,2,2,50,80,0.78345177824,0.02465733295989547
6,2,inf,50,80,0.77635039263,0.02041909159686076
7,2,1,50,80,0.776573721876,0.03921151163919695
7,2,2,50,80,0.784022514293,0.034065055441437744
7,2,inf,50,80,0.762792992518,0.03488372435693516
8,2,1,50,80,0.772455121934,0.03230361003185375
8,2,2,50,80,0.779514271312,0.026516690570928172
8,2,inf,50,80,0.767745402673,0.03615070417199745
9,2,1,50,80,0.778421667735,0.03315401316298615
9,2,2,50,80,0.77508110069,0.02642988404750398
9,2,inf,50,80,0.778971384648,0.031205772991401343
0,2,1,500,80,0.70759595571,0.021867882959620007
0,2,2,500,80,0.708167675013,0.023669285835735448
0,2,inf,500,80,0.705187675762,0.024010796625446067
1,2,1,500,80,0.708019756142,0.02148064613625936
1,2,2,500,80,0.706440034758,0.024196233085829924
1,2,inf,500,80,0.707637771681,0.024368353213589575
2,2,1,500,80,0.706045288627,0.0223276105148376
2,2,2,500,80,0.707854435405,0.02218878724732776
2,2,inf,500,80,0.708526774769,0.02288750852599543
3,2,1,500,80,0.70715435874,0.022520111501180703
3,2,2,500,80,0.707983212708,0.020673725815183893
3,2,inf,500,80,0.708293835738,0.020652279535479403
4,2,1,500,80,0.706272103185,0.023834116435466967
4,2,2,500,80,0.709591109708,0.021522864578616824
4,2,inf,500,80,0.709441101004,0.0219810282348837
5,2,1,500,80,0.709343382916,0.02144450831939162
5,2,2,500,80,0.707853515343,0.02400558971718566
5,2,inf,500,80,0.704868921981,0.02336942834028342
6,2,1,500,80,0.705859458082,0.02417392806432552
6,2,2,500,80,0.709371953181,0.0222983954771084
6,2,inf,500,80,0.708005840506,0.022585730338537422
7,2,1,500,80,0.708845435085,0.02118738418507062
7,2,2,500,80,0.707991186088,0.02235056823751514
7,2,inf,500,80,0.705448111207,0.02401721497181805
8,2,1,500,80,0.708834977127,0.021415887639854782
8,2,2,500,80,0.708392492691,0.02362078454727255
8,2,inf,500,80,0.706745678895,0.021633611800783725
9,2,1,500,80,0.7104117361,0.02290318620084483
9,2,2,500,80,0.705884336125,0.02393442359548529
9,2,inf,500,80,0.70628738871,0.022191382530957177
0,2,1,5,90,0.884570472866,0.039294315581917726
0,2,2,5,90,0.907680445163,0.03199832535788804
0,2,inf,5,90,0.908673293437,0.043243492849453884
1,2,1,5,90,0.91691360559,0.030571117750321647
1,2,2,5,90,0.898554271816,0.040251591439158706
1,2,inf,5,90,0.870221266349,0.034245910577431815
2,2,1,5,90,0.902773428476,0.028482821017735666
2,2,2,5,90,0.899497105839,0.037772322391324456
2,2,inf,5,90,0.845246489824,0.022122430665371243
3,2,1,5,90,0.902255651914,0.022433178926304653
3,2,2,5,90,0.913974148413,0.04874531927760284
3,2,inf,5,90,0.900931347366,0.04100628857947876
4,2,1,5,90,0.899266715181,0.07057578181484865
4,2,2,5,90,0.924712721986,0.020012309511333905
4,2,inf,5,90,0.92770422989,0.032307007769312876
5,2,1,5,90,0.906830219783,0.03822747602964457
5,2,2,5,90,0.901423937919,0.03568127181781396
5,2,inf,5,90,0.908481567455,0.02945013039425549
6,2,1,5,90,0.879417539856,0.055018650057534584
6,2,2,5,90,0.91412743298,0.012683810329077972
6,2,inf,5,90,0.893170165041,0.033414587753533426
7,2,1,5,90,0.916888614519,0.03863510919046778
7,2,2,5,90,0.928956859277,0.003067835460055186
7,2,inf,5,90,0.883737248772,0.04292647870999562
8,2,1,5,90,0.866665354843,0.04658739700903218
8,2,2,5,90,0.894257682875,0.026854598938975065
8,2,inf,5,90,0.877733076263,0.03717253296120986
9,2,1,5,90,0.910375489804,0.0271137391466634
9,2,2,5,90,0.89753690608,0.03852131377473615
9,2,inf,5,90,0.922581816022,0.04027704229077935
0,2,1,50,90,0.791832729579,0.02374194651810663
0,2,2,50,90,0.790840879066,0.021829966913368463
0,2,inf,50,90,0.781993788889,0.029549284351320898
1,2,1,50,90,0.788120816829,0.03508288052918242
1,2,2,50,90,0.79215617434,0.024883645412467306
1,2,inf,50,90,0.782912160786,0.029060845721682823
2,2,1,50,90,0.784460357223,0.02523347201296222
2,2,2,50,90,0.786592807233,0.028098731991050188
2,2,inf,50,90,0.797735521681,0.026214631679683204
3,2,1,50,90,0.795686355789,0.026552909800134215
3,2,2,50,90,0.793265165948,0.022031321498274435
3,2,inf,50,90,0.792399376511,0.023977662470110517
4,2,1,50,90,0.783417276607,0.033082236133870596
4,2,2,50,90,0.784034684925,0.032491540036876945
4,2,inf,50,90,0.78854178023,0.023942418290001884
5,2,1,50,90,0.779161265533,0.03193344242979724
5,2,2,50,90,0.782477842184,0.03152598358065891
5,2,inf,50,90,0.791973179983,0.027688978785066546
6,2,1,50,90,0.778711095569,0.025931994585162932
6,2,2,50,90,0.787776903963,0.025992997532254376
6,2,inf,50,90,0.785121708236,0.027018802972728656
7,2,1,50,90,0.787845946154,0.02659712340122281
7,2,2,50,90,0.785837591548,0.028179397723839636
7,2,inf,50,90,0.79274365411,0.02647918983805365
8,2,1,50,90,0.786767135528,0.021809115594649847
8,2,2,50,90,0.791062970445,0.027465145632091428
8,2,inf,50,90,0.786087939501,0.023839717743767044
9,2,1,50,90,0.787116231834,0.02336270926798226
9,2,2,50,90,0.78808354466,0.025807241340219424
9,2,inf,50,90,0.786559845127,0.028427546222899534
0,2,1,500,90,0.722304314319,0.020213362989111285
0,2,2,500,90,0.721160190285,0.02206574757817854
0,2,inf,500,90,0.721243281855,0.023331080835428914
1,2,1,500,90,0.721978189233,0.022329669594925917
1,2,2,500,90,0.721957092696,0.022263706473748788
1,2,inf,500,90,0.721120986228,0.022871392553777643
2,2,1,500,90,0.722450164491,0.02037288468276291
2,2,2,500,90,0.722444122952,0.021296217713225925
2,2,inf,500,90,0.723546437557,0.02040440578058999
3,2,1,500,90,0.722120611344,0.020726357739381203
3,2,2,500,90,0.723444283998,0.01943526889168666
3,2,inf,500,90,0.722353214321,0.023157485202226095
4,2,1,500,90,0.722511331081,0.021557791355672904
4,2,2,500,90,0.721983107586,0.021655433255800882
4,2,inf,500,90,0.720779628243,0.022866883819299025
5,2,1,500,90,0.721167813481,0.02097327425301585
5,2,2,500,90,0.722574751796,0.020890812790761513
5,2,inf,500,90,0.722535532178,0.02311625647608763
6,2,1,500,90,0.722444032022,0.021712528228062612
6,2,2,500,90,0.721949691741,0.020396177159457744
6,2,inf,500,90,0.723271312095,0.021388011689178105
7,2,1,500,90,0.719527594395,0.0218146851544771
7,2,2,500,90,0.72020960179,0.020387012738055637
7,2,inf,500,90,0.723794402851,0.020975022656810827
8,2,1,500,90,0.722458525255,0.022897266246588676
8,2,2,500,90,0.723683016938,0.020656861016273717
8,2,inf,500,90,0.723457667432,0.020336076833188388
9,2,1,500,90,0.720643014464,0.022441229971989263
9,2,2,500,90,0.719635990851,0.02167587837182423
9,2,inf,500,90,0.72224250051,0.020625044428509633
0,2,1,5,100,0.908597656777,0.04966963427414004
0,2,2,5,100,0.90438734026,0.05211013140011113
0,2,inf,5,100,0.911539312307,0.019599593644596385
1,2,1,5,100,0.921268723225,0.03188252962540122
1,2,2,5,100,0.90763019741,0.04846160684259867
1,2,inf,5,100,0.843387443038,0.06710246627118795
2,2,1,5,100,0.90605227986,0.06861929056604135
2,2,2,5,100,0.842311804411,0.02223232421680035
2,2,inf,5,100,0.902210144051,0.025971033471918994
3,2,1,5,100,0.924986634814,0.02433244458223984
3,2,2,5,100,0.935137070026,0.027874325252105685
3,2,inf,5,100,0.903909830038,0.03683238070987483
4,2,1,5,100,0.865541893576,0.03321486650481629
4,2,2,5,100,0.948698105077,0.014178542680130897
4,2,inf,5,100,0.934078742193,0.031934535780057206
5,2,1,5,100,0.917994781379,0.04045274184566187
5,2,2,5,100,0.915810804087,0.0373957371286151
5,2,inf,5,100,0.888523346815,0.06290897524278802
6,2,1,5,100,0.88947239316,0.040830587056359946
6,2,2,5,100,0.932304517413,0.03207172194636459
6,2,inf,5,100,0.873250477503,0.03880948470631304
7,2,1,5,100,0.920643133274,0.025055481894603108
7,2,2,5,100,0.873398485067,0.016737587559076658
7,2,inf,5,100,0.924942796361,0.019091715294243403
8,2,1,5,100,0.805870714139,0.03206083465841138
8,2,2,5,100,0.944494923215,0.032875279525029305
8,2,inf,5,100,0.881592375672,0.053531528535027934
9,2,1,5,100,0.848438508299,0.053982124483212636
9,2,2,5,100,0.906199660101,0.02979440285299035
9,2,inf,5,100,0.892951128597,0.02678637895769296
0,2,1,50,100,0.795883939081,0.02981862129321875
0,2,2,50,100,0.801209027941,0.030894257414158334
0,2,inf,50,100,0.803005521557,0.023406613695814184
1,2,1,50,100,0.79096619969,0.027804577665788914
1,2,2,50,100,0.797035913155,0.03075134356801391
1,2,inf,50,100,0.799641008095,0.02812200874414652
2,2,1,50,100,0.792769588663,0.027963084026690718
2,2,2,50,100,0.800275700307,0.03242025133227584
2,2,inf,50,100,0.794857256348,0.029510694938953468
3,2,1,50,100,0.800273415063,0.024191521871088698
3,2,2,50,100,0.79424642197,0.02620394339836903
3,2,inf,50,100,0.795732893933,0.032312248008991365
4,2,1,50,100,0.801799114186,0.03090355339720519
4,2,2,50,100,0.799879381378,0.026593988324124126
4,2,inf,50,100,0.799917380033,0.01866160718958746
5,2,1,50,100,0.804700295298,0.025057004995919507
5,2,2,50,100,0.807430629284,0.026458843134787455
5,2,inf,50,100,0.795601246774,0.026613995574899137
6,2,1,50,100,0.804407541623,0.024598173180033076
6,2,2,50,100,0.786721939634,0.026158931267267926
6,2,inf,50,100,0.791492548192,0.03065683947796759
7,2,1,50,100,0.796355160388,0.028831388102240885
7,2,2,50,100,0.80837906629,0.01891489240933406
7,2,inf,50,100,0.799597215422,0.019436604629081693
